"a" "f1" "Q" "f" "b" "mu0" "theta"
-0.049647291180774 79.7028576333241 1.17863782295271e-06 79.9568280435697 4.99691316304649 1.19370142798994e-05 0.097
-0.0499094668773635 80.2721557767763 1.06293176558318e-06 79.8836771695849 4.9908243038126 1.1146626107638e-05 0.099
-0.0498973224863393 80.1526118994604 1.20268843313089e-06 79.981709283952 4.97540124860661 1.18095494367546e-05 0.097
-0.0487293008262758 79.9933051765968 1.00766200415261e-06 79.8492890772601 4.99797826373786 9.83491368336271e-06 0.1
-0.0521021560217197 80.1147896040687 9.73063156331026e-07 79.9055890279625 4.99925590790344 9.69401352522367e-06 0.1
-0.0488445215514351 80.0316804311815 1.05684195494029e-06 80.0778588791937 5.01509110982652 1.2342688361382e-05 0.099
-0.048682604254883 80.184441727471 1.01111648807827e-06 80.0822937948275 4.99017939490677 8.33796281052117e-06 0.1
-0.0509847029769336 80.0167875165884 1.08024979128663e-06 80.0669894499319 5.01102961499901 1.03655575806744e-05 0.099
-0.0478690654472584 79.7501362140637 9.88658268423886e-07 80.1758810013623 5.00176471563956 1.10849988969432e-05 0.1
-0.0498963913168433 79.7739467588179 1.00026190016228e-06 79.778029472505 5.02458873852798 1.03447678620203e-05 0.1
-0.0488955060270957 79.8002143033448 1.17811406222375e-06 79.9595915868671 5.00402355188227 1.18373565265823e-05 0.097
-0.0503225595059883 80.3475698180132 7.75648505060612e-07 80.14045869876 5.00881060828908 8.80424925985696e-06 0.104
-0.0496809364253451 79.8621683373461 1.07272308924909e-06 79.9849009574812 5.00166714013824 1.1927907972005e-05 0.099
-0.049282924061488 80.376541198066 1.10365342349178e-06 79.9236691170827 4.98668233760511 1.05975308823001e-05 0.098
-0.0509620559659544 79.7841268869295 1.01049701918375e-06 80.0581005917874 5.00769014827625 8.66903942766187e-06 0.1
-0.051313797165295 79.9992078972416 1.01281071186145e-06 79.9311751437304 5.00796518000656 9.29331085689628e-06 0.1
-0.0502609915682455 79.9090075757463 1.05388254111383e-06 79.9854004897169 4.98421330646655 9.55078132953979e-06 0.099
-0.0487612748863995 79.7797156613763 9.48432575099447e-07 80.0195908986316 4.99321255347067 8.6265637714569e-06 0.101
-0.0511885822560553 80.2491458478841 1.07086856691219e-06 79.8554399776876 4.99327913341284 8.56894586650104e-06 0.099
-0.0504502434120259 79.7274616038464 9.19949329783303e-07 79.9910050060236 5.00763294159754 9.67173409338433e-06 0.101
-0.0494069578200464 80.1436077957985 1.06591367548504e-06 79.898197469927 4.99333087868607 1.068717213123e-05 0.099
-0.0506934206958018 79.7880233073433 1.08031108972652e-06 79.8890272250617 4.99773802565851 1.03093853989445e-05 0.099
-0.04977870476068 80.0822539367725 9.91759984981746e-07 79.9754614710145 5.00865041907466 1.0393178690702e-05 0.1
